INDEX ALPHABETIZED BY YIDDISH SPELLING,,זוכצעטל לויטן ייִדישן אויסלייג,,,,,,,
,,,,,,,,,
/OSTAShIFKE/,Ukraine,אָסטאַשיווקע,,,,,,,
/OSTER/,Ukraine,אָסטער,,,,,,,
/OSTROV/?,Belarus,אָסטראָוו?,,,,,,,
/OSTROV/?,Poland,אָסטראָוו?,,,,,,,
/O'STROVITs/?,Belarus,אָסטראָוויץ?,,,,,,,
/OSTROVNE/,Belarus,אָסטראָוונע,,,,,,,
/ASTROZhETs/?,Ukraine,אַסטראָזשעץ,,,,,,,
/ASTRI'N/,Belarus,אַסטרין,,,,,,,
/OSTRE/,Czech Republic,אָסטרע,,,,,,,
/OSTRE/,Ukraine,אָסטרע,,,,,,,
/OSTREV/,Poland,אָסטרעוו,,,,,,,
/OSTREV/?,Ukraine,אָסטרעוו,,,,,,,
/O'STREVE/,Poland,"אָסטרעווע, אָסטראָווע",,,,,,,
/O'STREFTsE/,Poland,"אָסטרעווצע, אָסטראָווצע",,,,,,,
"/OSTRELENKE/, /ESTERLENKE/",Poland,"אָסטרעלענקע, עסטערלענקע, אָסטראָלענקע??",,,,,,,
/ASITNyA'TShKE/,Ukraine,אַסיטניאַטשקע,,,,,,,
/ASIPOVITSh/,Belarus,אַסיפּאָוויטש,,,,,,,
?,Ukraine,אָסיקאַוואַטע?,,,,,,,
/OSMOLI:'?N/,Poland,אָסמאָלין,,,,,,,
/O'?SMALITs/,Poland,אָסמאַליץ,,,,,,,
?,Poland,אָסמולסק,,,,,,,
/OSE/,Ukraine,אָסע,,,,,,,
/ASED/,Hungary,אַסעד,,,,,,,
/OSEV/?,Ukraine,אָסעוו,,,,,,,
/OPOTShNE/,Poland,אָפּאָטשנע,,,,,,,
/APALI'N/,Poland,אַפּאַלין,,,,,,,
/O'PALE/?,Poland,"אָפּאַלע, אָפּעלע",,,,,,,
/APT/,Poland,אַפּט,,,,,,,
/A'PTIFKE/,Poland,אַפּטיווקע,,,,,,,
/A'PTEVITs/,Poland,אַפּטעוויץ,,,,,,,
/O'PELE/,Poland,אָפּעלע,,,,,,,
/OPILE/?,Poland,אָפּעלע,,,,,,,
/OPSE/,Belarus,אָפּשע,,,,,,,
/O'TsELES/,Ukraine,אָצעלעס,,,,,,,
/AKALE/?,Belarus,אַקאַלע?,,,,,,,
/OKUNyEV/ (stress?),Poland,אָקוניעוו,,,,,,,
/AKIMOVID/,Moldova,אַקימאָוויד,,,,,,,
/AKM(I)YA'N/,Lithuania,אַקמיאַן,,,,,,,
/OKMYA'N/,Ukraine,אָקמיאַן,,,,,,,
/O'?KNITsE/,Moldova,אָקניצע,,,,,,,
/OKNE/,Romania,אָקנע,,,,,,,
/A'KERMAN/,Ukraine,אַקערמאַן,,,,,,,
/OROTEF/,Ukraine,אָראָטעוו,,,,,,,
"/ORA'N/, /ARA'N/",Lithuania,"אָראַן, אַראַן",,,,,,,
/AROShKE/,Ukraine,אַראָשקע,,,,,,,
/ORBIFKE/,Ukraine,אָרביווקע,,,,,,,
/A'RBERE/,Romania,אַרבערע,,,,,,,
/ARTITShANKE/,Belarus,אַרטישאַנקע,,,,,,,
/ARTEMO'FSK/?,Ukraine,אַרטעמאָווסק,,,,,,,
/ORINITSh/,Poland,אָריניטש,,,,,,,
/ORINyEN/,Ukraine,אָריניען,,,,,,,
"/ARI'(E)V/, /URIEV/",Moldova,"אַריִעוו, אוריִעוו",,,,,,,
/ORITs/,Poland,אָריץ,,,,,,,
/ORKhEV/,Ukraine,אָרכעוו,,,,,,,
/ARLOVE/?,Belarus,אַרלאָווע?,,,,,,,
/ORL(y?)E/,Poland,אָרלע,,,,,,,
/OREKhOVNE/,Belarus,אָרעכאָוונע,,,,,,,
/ARTsI'Z/,Ukraine,אַרציז,,,,,,,
/ARKA'DEVITs/,Ukraine,אַרקאַדעוויץ,,,,,,,
/O'RKEVITSh/,Belarus,אָרקעוויטש,,,,,,,
/ORShE/,Belarus,אָרשע,,,,,,,
/ORShE/ [adjective: /O'RShEVER/],Romania,אָרשע,,,,,,,
/O'RShEVE/,Ukraine,אָרשעווע,,,,,,,
"/OShTSh(E)/, /HOShT/?",Ukraine,"אָשטש(ע), האָשט?",,,,,,,
/OShIK/,Poland,אָשיק,,,,,,,
/O'ShMENE/,Belarus,אָשמענע,,,,,,,
/OShNTShI:'N/,Poland,אָשנטשין,,,,,,,
/OShE'TsK/,Poland,אָשעצק,,,,,,,
/OShPITsI:'N/,Poland,אָשפּיצין,,,,,,,
/B(AH)U'Sh/,Romania,ב(אַה)וש,,,,,,,
/B(E)YA'N/,Ukraine,"ב(ע)יאַן, באָיאַן",,,,,,,
/B(E)RE'ZN/,Belarus,"ב(ע)רעזן, בערעזין?",,,,,,,
/BOBOVNIK/,Ukraine,באָבאָווניק,,,,,,,
/BOBOVNE/,Belarus,באָבאָוונע,,,,,,,
/BOPT/,Lithuania,באָבט,,,,,,,
/BO'BTShINITs/,Ukraine,באָבטשיניץ,,,,,,,
/BABIN/,Ukraine,באַבין,,,,,,,
/BABINOVITSh/ (stress?),Belarus,באַבינאָוויטש,,,,,,,
/BABINITSh/ (stress?),Belarus,באַביניטש,,,,,,,
/BABYEK/,Poland,"באַביעק, באַביאַק?",,,,,,,
/BOBEV/,Poland,באָבעוו,,,,,,,
/BO'BEVITSh/,Ukraine,באָבעוויטש,,,,,,,
/BABETShIFKE/,Ukraine,באַבעטשיווקע,,,,,,,
/BA'BENITs/,Ukraine,באַבעניץ,,,,,,,
/BOBER/,Belarus,באָבער,,,,,,,
/BOBRO'VIKUT/,Ukraine,באָבראָווי־קוט,,,,,,,
/BO'BRINIK/,Poland,באָבראָווניק,,,,,,,
/BABRU'ySK/,Belarus,"באַברויסק, באָברויסק",,,,,,,
/BOBRINITs/ (stress?),Ukraine,באָבריניץ,,,,,,,
/BOBROVNIK/,Poland,באָבריניק,,,,,,,
/BOBRIK/,Ukraine,באָבריק,,,,,,,
/BOGAT/,Hungary,באָגאַט,,,,,,,
/BOGOKhVALE/,Poland,באָגאָכוואַלע,,,,,,,
/BOGOSLA'VIShIK/,Lithuania,באָגאָסלאַווישיק,,,,,,,
/BOGDAN/,Hungary,באָגדאַן,,,,,,,
/BOGDAN/ (stress?),Ukraine,באָגדאַן,,,,,,,
"/BO'GLEVITs/, /BO'GELITs/?",Poland,"באָגלעוויץ, באָגעליץ?",,,,,,,
/BA'?GNEFKE/,Poland,באַגנעווקע,,,,,,,
/BO'GENITs/?,Poland,באָגעניץ?,,,,,,,
/BO'GENEVITs/,Poland,באָגענעוויץ,,,,,,,
/BO'GERVITs/,Ukraine,באָגערוויץ,,,,,,,
/BOGRIY?E/,Poland,באָגריִע,,,,,,,
/BO'DITShEV/,Poland,באָדיטשעוו,,,,,,,
?,Ukraine,באָהאָדוכאָוו?,,,,,,,
/BAHATShKE/,Ukraine,באַהאַטשקע,,,,,,,
/BAZA'R/,Ukraine,באַזאַר,,,,,,,
/BOZU'?/,Romania,באָזו,,,,,,,
/BAZILyA'N/,Lithuania,באַזיליאַן,,,,,,,
/BAZILIY?E/,Ukraine,באַזיליִע,,,,,,,
?,Romania,באָזיען־באַלש?,,,,,,,
/BOZhEVOLyE/,Poland,באָזע־וואָליע,,,,,,,
/BAZEV/?,Poland,באַזעוו?,,,,,,,
/BOZhETsI:'?N/,Poland,באָזשעצין,,,,,,,
/BOTORTSh/,Romania,באָטאָרטש,,,,,,,
/BATyEV/,Ukraine,באַטיעוו,,,,,,,
/BATLOu?/,Czech Republic,באַטלוי?,,,,,,,
/BATNITs/,Czech Republic,באַטניץ,,,,,,,
/BA:TER/,Hungary,באַטער,,,,,,,
/BOTKE/,Poland,באָטקע,,,,,,,
/BOTRADy/,Ukraine,באָטראַד,,,,,,,
/BOTShO'N/,Romania,באָטשאַן?,,,,,,,
/BATShI'FKE/,Ukraine,באַטשיווקע,,,,,,,
/BATShEyKOV/?,Belarus,באַטשייקאָוו?,,,,,,,
/BATShMA'NEFKE/,Ukraine,באַטשמאַנעווקע,,,,,,,
?,Romania,באָטשען?,,,,,,,
/BATShE'ShT/,Romania,באַטשעשט?,,,,,,,
/BOTShKE/,Hungary,באָטשקע?,,,,,,,
/BAYEVE/ (stress?),Belarus,באַיעווע,,,,,,,
/BO'YENEV/,Poland,באָיענעוו,,,,,,,
/BO'?KhOTNITs/,Poland,באָכאָטניץ,,,,,,,
/BAKhMATSh/,Ukraine,באַכמאַטש,,,,,,,
/BOKhNyE/,Poland,באָכניע,,,,,,,
/BALBI'IRIShOK/,Lithuania,באַלבירישאָק,,,,,,,
/BOLGRAD/,Ukraine,באָלגראַד,,,,,,,
/BOLDI'?MERITs/,Ukraine,באָלדימעריץ,,,,,,,
/BO'LTINEV/,Latvia,באָלטינעוו,,,,,,,
/BOLTE/,Ukraine,"באַלטע, באָלטע",,,,,,,
"/BALTREMA'NTs/, /BU'TRIMANTs/",Lithuania,"באַלטרעמאַנץ, בוטרימאַנץ",,,,,,,
"/BA'LIGROD/, /BI'LEGROD/",Poland,"באַליגראָד, בילעגראָד?",,,,,,,
/BALITSh/,Poland,באַליטש,,,,,,,
/BO'LIMEV/,Poland,באָלימעוו,,,,,,,
/BALI'N/,Ukraine,באַלין,,,,,,,
/BOLI:'N/,Poland,באָלין,,,,,,,
/BALINE'ShT/,Romania,באַלינעשט,,,,,,,
/BOLNIK/,Lithuania,באָלניק,,,,,,,
/BOLSU'?N/,Belarus,באָלסון?,,,,,,,
/BALSK/,Poland,באַלסק,,,,,,,
/BALET/,Poland,"באַלעט, באַלוט",,,,,,,
/BO'LETENE/,Moldova,באָלעטענע,,,,,,,
/BO'LEKhEV/,Ukraine,"באָלעכעוו, באָלעכאָוו",,,,,,,
/BOLKANy/,Hungary,באָלקאַן,,,,,,,
/BA'?LKEVITs/? /BUKI'TsEVITs/?,Ukraine,באַלקע?וויץ? בוקיטשעוויץ?,,,,,,,
/BOLShVE'Ts/,Ukraine,באָלשוועץ,,,,,,,
/BA:?N/,Slovakia,באַן,,,,,,,
"/BONyAD/, /BONyED/",Hungary,"באָניאַד, באָניעד",,,,,,,
