אַרומגעגאַנגעןנאַקעט,1
סימן,1
אַװעקפֿירןדי,1
פֿאַרטריבענע,21
אָפּגעדעקטן,1
הינטער-לײַב,1
פֿאַרשעמטפֿון,1
באַרימונג,1
ברעגלאַנדװעט,1
טאָגזע,2
"װערן?

",1
שטורעמס,2
דורכגײן;פֿון,1
מוראדיקן,2
געװאָרןדער,1
פֿעלשער,15
רױבט,5
אֵלֶם!,1
באַלעגער,1
מָדַי!אַלע,1
אָנגענומעןװי,1
געװינערין;איך,1
צעקרימט,2
צעדולט,4
צעגרױלט;מײַן,1
גלוסטיקן,1
אָװנטהאָט,1
–״שטײט,1
באַזאַלבט,5
"שילד!״
",1
געזאָגטגײ,1
װעכטער;װאָס,1
גערײַט,4
האָרכונג,2
"גרױסע.
",1
לײבאױפֿן,1
װאַכטורעם,2
היטונגבין,1
געקומעןאַ,1
פֿערד;און,1
געזאָגטגעפֿאַלן,1
שניצגעטערהאָט,1
געדראָשענע,1
צבֿאותדעם,1
"דערצײלט,
",1
"דוּמָה.
צו",1
שֵׂעִירװעכטער,1
נאַכט?װעכטער,1
װעכטערגעקומען,1
נאַכט;אױב,1
עַרָבֿ,3
קאַראַװאַנען,2
דדָנים,1
דאָרשטיקן;די,1
תֵּימאזאָלן,1
געצױגענער,1
געשפּאַנטן,1
געזאָגטאין,3
קֵדר,6
בױגנלײַט,1
דעןװאָס,1
רױשיקע,2
לוסטיקער,1
כּרך?דײַנע,1
געװאָרן;אַלע,1
געפֿונענע,1
–די,7
ביטערלעך,1
װײנען;איר,1
טרעטונג,1
צעטומלטקײטאיז,1
זעונג;מע,1
װאַלד-הױז,1
געזעןאַז,1
פֿיל;און,1
פֿאַרצײכנט,9
זאַמלאָרט,3
אָןהאָט,1
פּליכעניש,2
שָׂשׂון-וּשִׂמחה,1
װײַן;״עסן,1
שטאַרבן״,1
אױערןאױב,1
װערןביז,2
שטאַרבן!האָט,1
צבֿאותגײ,1
װױנונג?,1
דרײענדיק,1
קוליִען,1
אַװעקקוליען,1
באַל,1
ברײטרױמיק,1
פּראַכטיקע,5
אַראָפּשטױסן,1
קנעכל,1
אַרומבינדן,2
האַנט;און,4
באַפֿעסיטקן,1
פֿלעקלאין,1
אָרט;און,1
אָנהענגען,1
געפֿעסן,1
בעקנגעפֿעסן,1
קרוגגעפֿעסן,1
פֿלעקלװאָס,1
אײַנגאַנג;פֿון,1
כִּתּיםאיז,1
ברעג;דו,1
ים-פֿאָרער,1
שיחור,1
געװען;און,3
שעם,4
געװײטאָקט,6
"צור.
",1
לוסטיקע,5
פֿריִע,1
פֿיסאין,1
װױנען?,1
באַקרױנטער,1
שׂרָרות,5
נִכבָדים,2
איבערפֿלײץ,1
אײַנצאַם,1
געשענדטע,1
כִּתּים;אױך,1
געװעןװען,1
מדבר-לײַט,3
–זײ,3
באַלעגערטורעמס,1
פּאַלאַצן;מע,1
חוּרבֿה,4
מלך;צום,1
צוראַזױ,2
"זונה
",1
פֿאַרגעסענע,1
זונה;שפּיל,1
זונה-לױן,1
װעלטאױפֿן,1
זונה-לױןװעט,1
גאָט;ער,5
װערן;נײַערט,1
"שײנעם.

",1
לײדיקט,1
צעדרײען,1
פֿאַרקױפֿער,5
מלוה,1
לײַער,2
מאָנער,2
מאָנט,6
פֿאַראָבֿלט,1
עובֿר,1
דערין;דרום,1
הערצער,20
טרונק,5
טרינקער,2
װײגעשרײ,3
װײַן;פֿאַרפֿינצטערט,1
פֿאַרװאָגעלט,2
װיסטקײט,7
פֿעלקער;װי,1
יהוהאין,1
אינזלען,1
געהערט״פּראַכט,1
גערעכטן!״אָבער,1
זאָגאיך,1
מיר!די,1
גרױל,7
נעץ;װאָרום,1
צעברעכט,11
ברעקלען,1
צעברעקלט,4
שאָקלען,8
נאַכטבײַדל;און,1
הײךאין,1
ערדאױף,1
שעמען,26
קיניגןאױף,1
ירושלים;און,1
"פּראַכטיקײט.

",1
װוּנדער;די,1
טרײַער,2
באַפֿעסטיקטן,1
פּאַלאַצן,26
באַדערפֿטיקן,3
שוץ,1
היץ;װאָרום,1
מאַכטיקעאיז,1
אונטערטעניקסטו;װי,1
װאָלקנשאָטן,1
"פֿאַרדריקט.
",1
מאַכןפֿאַר,2
פֿעטשפּײַזן,2
הײװנװײַנען,2
מאַרכיקע,1
געלײַטערטע,3
באַרגדעם,1
געשלײערט,1
אײביק;און,3
אָפּװישןדי,1
פֿאָלקװעט,2
ערד;װאָרום,2
מיסטהױפֿן,3
שװימער,1
שװימען;אָבער,1
גאװהמיט,1
מױערןבײגט,1
"שטױב.

",1
װערןדאָס,2
יהוּדהאַ,1
מיר;מױערן,1
זיךבאַהיטסטו,1
שלום;אין,1
שטאָט;ער,1
אָרימען,3
"באַדערפֿטיקע.
",1
גלײַך;דו,1
רעכטפֿאַרטיקער,5
מאַכסט,21
משפּטיםהאָבן,1
גאָט;צו,2
געדעכענישאיז,1
גערעכטיקײט;אין,1
ניט;זאָלן,1
שעמעןדײַן,1
פֿאָלק;יאָ,1
באַשער,7
אױפֿטועןהאָסט,1
מתים,8
אױפֿשטײן;פֿאַר,1
זכר פֿון,1
כּבֿוד;האָסט,1
װײַטע,13
געבאָרן;קײן,1
ישועות,7
אױסגעװירקט,1
אױפֿלעבן,8
אױפֿשטײן!װאַכט,1
שטױב;װאָרום,1
"אַרױסגעבן.
",1
דיר;באַהאַלט,1
װײַלע,10
באַשטראָפֿן,1
"הרוּגים.

",1
באַשטראָפֿןמיט,1
לִויָתן,6
לױפֿיקע,2
געדרײטע,1
שלאַנג;און,1
קראָקאָדיל,4
אירװײַנגאָרטן,1
װײַן!,1
היטער,16
באַװעסער,1
אים;טאָמער,1
מיר;װען,1
װילדגעװעקס!איך,1
דערױף;איך,1
אַנאַנדער,5
"מאַכן!
",1
אײַנװאָרצלען,1
געשלאָגן?אָדער,1
טײטונג,6
באַשטראָפֿסטו,1
אַװעקשיקן;ער,1
געמיטאין,1
אָפּצאָל,6
חטאװען,1
מזבח-שטײנערװי,1
קאַלכשטײנער,1
צעהאַקטע,1
אױפֿשטײןקײן,1
מדבר;דאָרט,1
אָפּגעבראָכן,3
װערן;װײַבער,1
צינדן,2
דאָס;דרום,1
בורא,2
"לײַטזעליקן.
",2
פֿרוכטפֿון,1
שטראָם,13
[פּרת],1
אײנציק-אײנציקװײַז,1
גאָטאױפֿן,1
קרױןפֿון,1
שכּורים,2
װעלקעדיקע,2
בליִעכץפֿון,1
שטאָלצבאַזאַלבטן,2
קאָפּפֿון,1
װײַנפֿאַרטומלטע!,1
האָגלגעװיטער,1
פֿלײציקע,3
דערזעט,1
שלינגט,5
משפּטפֿאַר,1
גבֿורהצו,1
טרונק;דער,1
טישן,14
שמוציקער,1
מײקעכץ,3
װיסן?און,2
הערונג?פֿון,1
אַנטװױנטע?פֿון,1
אַװעקגענומענע?,1
שטריך,8
ביסעל,1
שטאַמלדיקער,1
מידן;און,1
מנוחה;אָבער,1
זײאַ,1
דאָרט;כּדי,1
װערטלזאָגער,2
געזאָגטמיר,1
אָפּמאַך,3
געמאַכט;אַז,1
געפּרוּװטן,1
װינקל,18
פֿעסטן,2
גרונטפֿעסט;דער,1
בױגעװיכט;און,1
אַװעקקערן,1
אַװעקפֿלײצן,2
אָפֿט,4
נעמען;װאָרום,1
נאַכט;און,1
הױלע,1
באַנעמען,2
אױסצוציִען,1
פּרָצים,1
װערקן,4
אױסטערליש,1
שפּעטן,6
פֿעסטער,4
גזַרהאָב,1
אַקערער,3
אױסגעגליכן,1
אױבערפֿלעך,2
שװאַרצקימל,3
קימל,3
שורות,1
אָנגעצײכנטן,1
דרעששליטן,3
געדראָשן,2
געדרײט;נײַערט,1
ברױטקאָרן,1
צעדריקט?פֿאַר,1
דרעשט,1
עס;הגם,1
רַעַשט,1
װאַלץ,1
צאַקן,1
–צעדריקן,1
צבֿאות;װוּנדערלעך,1
"חכמה.

",3
אַריאֵל,6
גערוט!מערט,1
יום-טובֿים,6
אַרומדרײען,1
קלאָגעניש,3
װאָרט;און,1
מאַכטיקע;און,1
פּלוצים-פּלוצלינג,2
דונער,6
פֿעלקערװאָס,7
–אי,1
באַלעגערפֿעסטונג,1
זײַןאַזױ,1
הונגעריקן,7
"צִיון.
 ",1
פֿאַרדולט,1
צעדולט!פֿאַרבלענדט,1
בלינד!איר,1
אײַךאַ,2
הינערפּלעט,1
זעערס,2
דינג,2
פֿאַרחתמעטן,1
לײען,2
"געשריפֿטס.
",1
מיראיז,1
אײַנגעלערנט,1
פֿאַרװוּנדערן,1
פֿאַרװוּנדערן;און,1
פֿאַרשטאַנדיקעװעט,1
פֿאַרקערטקײט,7
אײַערע!צי,1
טעפּער,11
מײַנסטערער,1
געמאַכט?און,1
באַשאַף,11
באַשעפֿערער,1
טױבע,3
טאָגװעלן,1
פֿינצטערנישװעלן,1
פֿאַרליטענע,3
מערןזײער,1
מענטשןװעלן,1
שטראָפֿזאָגער,1
נישט,18
"גערעכטן.
",1
יעקבֿאַצונד,1
בלאַס,1
נאָמען;װאָרום,1
פֿאַרפֿירטע,2
מורמלער,1
"מוסר.

",1
עצות,9
געװעבן,2
זינד!,1
געפֿרעגט;זיך,1
בושה,17
באַשירעמונג,4
חָנֵס,1
דערגרײכן,11
שעמעןאיבער,1
נוץ,11
"חרפּה.
",1
װאַסערפֿערד,2
פּיפּערנאָטער,1
יונגאײזלען,1
פֿאַרמעגנס,1
האַפֿט,3
מצרַיִם;דרום,1
פֿאַרשרײַב,3
פֿאַרצײכן,2
װידערשפּעניק,12
לײקענער,1
הערןדי,2
נבֿיאיםאיר,1
זעערסאיר,1
ריכטיקײט;רעדט,1
גענאַרענישן,1
פּניםדעם,1
זינדאַזױ,1
אָנקרײטיקער,1
בראָךאַנטפּלעקט,1
צעברעכעניש,1
טעפּערגעפֿעסצעהאַקן,1
שױנען;און,1
שאַרבןאױף,1
אַרױסשאַרן,2
שטילקײט,4
גבֿורה;אָבער,1
געזאָגטנײן,1
לױפֿן;דרום,1
לױפֿן;און,1
רײַטן;דרום,1
אַנטלױפֿן;ביז,1
גאַרן,8
דערבאַרימען;װאָרום,1
װײנען;לײַטזעליקן,1
לײַטזעליקןאױף,1
קנאַפּ,2
לערער,6
״דאָס,1
אים״,1
פֿאַראומרײניקןדעם,1
זילבערגעצן,1
באַקלײד,2
גאָלדגעץ,1
אומרײנס;״אַרױס!״,1
זריעהװאָס,1
ערדװעט,1
זאַפֿטיק,4
טאָגאױף,1
לאָנקע,2
יונגאײזלעןװאָס,1
װינטשופֿלט,3
װינטשופֿל,3
לבֿנהװעט,1
זוןװעט,1
פֿאַרבינדט,4
"הײלן.
",1
אױף;זײַנע,1
פֿלײציקער,4
האַלדז;צו,1
זיפּן,1
זיפּ,2
פֿאַרפֿיריקער,1
האַרציקע,1
פֿלײט,4
הילך,4
אַראָפּלאָז,1
װאָלקנבראָך,1
פֿלײצונג,8
האָגלשטײן,1
האַרפֿן;און,1
פֿעכטונג,1
אָנגעגרײט,6
פֿײַעראָרט,4
ער;זײַן,1
ברענעןװי,1
"דערין.

",2
זיך;און,1
זײער;און,1
גײַסט;און,1
שטרױכלען,13
געהאָלפֿענער,1
מיראַזױ,2
ברומט,4
אים;פֿאַר,2
דערשרעקט,1
בײגט,4
ניט;אַזױ,1
צִיוןאון,1
פֿלאַטערנדיק,1
פֿאַרשױנען,1
"ראַטעװען.
",2
פֿאַראַכטןאיטלעכער,1
פֿאַרצערן;און,3
באַהעלטעניש,4
גוסרעגן;װי,1
פֿעלדזאין,1
פֿאַרקלעפּט,2
איבעראײַלטע,1
שטאַמלער,1
געלױפֿיק,2
געמײנעם,1
אַדלמאַן,2
גײציקן,1
נַדבֿן,3
געמײנער,1
גענאַר;צו,1
גײציקער,2
מחשבֿות,13
אַדלקײט,2
"באַשטײן.
",3
רויִקע,8
קָול;איר,1
זיכערע,5
שױדערט,4
זיכערע;טוט,1
בריסט,17
פֿרוכטיקן,2
װילדגעװעקס;יאָ,1
לוסטיקײט,10
אױפֿגעהערט;דער,1
טורעםזײַנען,1
װאַלדאײזלען,3
אונדזאַ,1
–רו,1
רוּונגען,1
שטילע,6
אַראָפּגאַנגפֿון,1
זײט,4
"אײזל.

",1
דיר!אַז,1
לײַטזעליק,31
געהאָפֿט;זײַ,1
רױבװי,1
גרילן,2
"דערױף.
",2
הײך;ער,1
דערקענונג;מורא,1
"אוצר.
",1
װעגפֿאָרער;ער,1
פֿאַרטרױערט,1
פֿאַרװעלקט;דער,1
שָרון,1
אָפּגעטרײסלט,2
דערהײכן,4
שטרױ;אײַער,1
אָפּגעהאַקטע,4
געצונדן,1
פֿאַלשעװער,1
װײַלן,4
פֿאַרצערט?װער,1
בראַנדן?,1
פֿאַרדריקט,1
הײך;פֿעסטונגען,1
באַשיצונג;זײַן,1
"זיכער.
",4
אױגן;זײ,1
אימהװוּ,1
געצײלט?װוּ,1
געװױגן?װוּ,1
געצײלט?,1
פֿאַרשײַטע,4
טונקעלער,3
שטאַמלדיקן,1
אײַנזאַמלונג;דײַנע,1
אַװעקגערוקט,3
ברײטרױמיקע,1
רודערשיף,1
אָקרענט,1
געזעצגעבער,1
מלך;ער,1
לױז,18
זאַגל,2
אײַנװױנער,1
קראַנק;דעם,1
פֿאַרנעמט;זאָל,1
שפּראָצונגען,4
חיל;ער,1
װאַלגערן,3
פּגָרים,5
געשטאַנק,4
צעקריכן,6
אױפֿװיקלען,1
אַראָפּװעלקן,1
װעלקט,1
פֿאַרװעלקטס,1
געזעפֿטיקט,2
װידערס;װאָרום,1
בָצרָה,1
װיזלטירן,2
בולן,2
אָקסן;און,1
זעפֿטיקן,1
ברענענדיקע,1
רױך;פֿון,1
אײביקאײביקײטן,2
איר;און,3
גרונטװאָג,1
לײדיקײט,1
דאָרטװער,1
אױסרופֿן;און,1
קראָפּיװע,1
שטעכגעװעקס,3
פֿעסטונגען;און,1
געהעפֿט,4
שד,1
חבֿר;יאָ,1
לילית,1
פֿײַלשלאַנג,1
בריט,1
װאַרעמט,3
שאָטן;יאָ,1
האַביכפֿױגלעןאײנער,1
לײענט;קײנס,1
שנור;ביז,1
רױז,2
געזאַנג;די,1
שָרון;זײ,1
שטרױכלדיקע,1
אומרויִקע,1
הערצערזײַט,1
מורא;אָט,1
פֿאַרגעלטונג,11
גאָטװעט,2
שטומען,3
זינגען;װאָרום,1
געזעמד,1
געמױזעכץ,3
װאַסער;אין,1
הױערונג,2
רופֿן;ניט,1
זײַן;װעגגײער,1
אומגעניטע,1
בלאָנדזשען,9
אױסגעלײזטע,3
דערלײזטע,2
צוריקקערן,5
קאָפּ;שָׂשׂון-וּשִׂמחה,2
"זיפֿצעניש.

",1
בוקן?,1
לײַב-װאַסער,1
ספֿרוַיִם?,1
מדינות,25
זיצןאון,1
צײכןאיר,1
לײג-צו,1
זונשטאַפּלען,1
"קראַנקשאַפֿט.
",2
אַװעקגײןאין,1
אונטערערד;איך,1
לעבעדיקע;איך,1
אָנקוקןמיט,1
פּאַסטוכגעצעלט;איך,1
אױפֿגעװיקלט,1
לעבן;פֿון,1
צױט,1
אָפּרײַסן;פֿון,1
צעברעכן;פֿון,1
שװאַלב,4
געפּיפּסט,1
געברומט,2
טױב;מײַנע,1
רעדן?אַז,1
געטאָן;זאַכט,1
גײַסט;דרום,1
פֿאַרביטן,7
אונטערגאַנג;װאָרום,1
רוקןאַלע,1
רימען;עס,1
אמתדי,1
הײַנט;אַ,1
העלפֿן;און,2
אָנרײַבן,1
מרודַך-באַלְאַדָן,1
װאָפֿן,2
געװעלטיקײט,18
"טעג!

",1
פֿאַרברעך;אַז,1
האַנטטאָפּל,1
רופֿטראַמט,1
גלײַכט,1
װיסטעאַ,1
װערן;און,8
באַרגקײטן,1
זען;װאָרום,1
רוף!און,1
רופֿן?אַלע,1
דערױף;פֿאַר,1
אָנזאָגערין,2
צִיון;הײב,1
ירושלים;הײב,1
יהוּדהאָט,1
אים;זע,1
שׂכַר,5
סטאַדע;אין,1
בוזעם;די,1
זױגעדיקע,2
"פּאַמעלעך.
",1
מאַרקירט,2
"װאָגשאָלן?
",1
דערפֿאָרשט,2
גאָט?און,5
בַעַל-עצה,1
צוגעװיזן?,1
װיסן?,3
טריף,1
עמער,1
װאָגשאָלן,10
גערעכנט;זע,1
זעמדל,1
ברענװאַרג,1
צוגלײַכן,3
שטעלן?,2
מײַנסטער,6
שמעלצט-צו,1
זילבער?,1
שטײנדעמב,1
פֿױלט,1
אױס;אַ,1
"װאַקלען.
",1
ניט?הערט,1
ניט?איז,1
געװאָרן?פֿאַרשטײט,1
צירקל,4
הײשעריקן;דער,1
טול,1
ניװעץ,2
אײַנגעפֿלאַנצט,8
אײַנגעװאָרצלט,3
זײַן?זאָגט,1
דאָזיקע?ער,1
נאָמען;דורך,1
ישׂראלפֿאַרבאָרגן,1
ניט?צי,1
מאַט;ניט,1
דערפֿאָרשן,6
מידן,2
אוממאַכטיקן,1
אָדלערס;זײ,1
כּוח;זאָלן,1
נענטערן,1
רעדן;באַנאַנד,1
דערװעקט,13
מזרחדעם,1
זיג,3
טריט?ער,1
מלכים;װי,1
אַריבעראַ,1
באַטרעטן,2
געטאָן?דער,1
ציטערן;זײ,1
טישלער,1
גלעט,1
קלאַפּט,3
אַמבאָס;ער,1
צונױפֿלײט,1
גוט;און,3
"װאַקלען.
 ",1
גאָט;איך,3
אונטערמיט,1
װערןאַלע,1
דיר;װי,2
אונטערגײןדי,1
גאָטװאָס,2
דירזאָלסט,1
הײפֿעלע,1
ישׂראל;איך,1
װינטשופֿלען,3
צעשפּרײטן;און,1
"רימען.
",4
דאָרשט;איך,1
טאָלן;איך,1
אױסגאַנגען,5
אַקאַציע,1
מירט,1
אײלבױם;איך,1
אײַנזעצן,1
ציפּרעס,5
טענענבױם,2
בוקסנבױם,2
"געשאַפֿן.
",1
זאָגןדי,1
געשעען;די,1
זײ?זאָגט,1
אױסלאָזן;אָדער,1
געטער;יאָ,1
גאָרנישט;אומװערדיק,1
"אױסװײלן.
",1
נאָמען;און,4
גערעכט?קײנער,1
[װעט,1
קומען],1
זײ!און,1
יועץ,2
"געצן.

",1
אױסדערװײלטער,3
באַגערט;איך,1
הילכן,2
שטעקל,1
טונקעלן,1
קנױט,2
פֿאַרלעשן;לױטן,1
גערעכטיקײט;און,2
"תּורה.
",1
אַרױסצוציִען,4
נײַס,3
אָנזאָגן;אײדער,1
אַרױסװעל,1
באַװױנט;זאָלן,1
װעקן,1
צאָרן;ער,1
"שטאַרקן.
",1
אײַנהאַלטן;אַצונד,1
העשען,1
סאָפּען,2
פֿאַרדאַרן;און,1
פֿאַרטריקענען,2
בלינדעאױף,1
געװוּסטװעל,1
פֿירן;איך,1
קרומענישן,1
געצןאיר,1
קנעכט?אָדער,1
שיק?װער,1
איבערגעבענער,1
מערקסט,2
ניט;אָפֿן,1
פּראַכטיקן,5
באַראַבעװעט,1
תּפֿיסות,1
באַהאַלטן;זײ,1
"אום!
",1
פֿאַרױס?,1
רױבער?איז,1
צוגעהערט?,1
גרים,9
מלחמה;און,1
"האַרצן.

",4
ישׂראל;זאָלסט,1
פֿאַרפֿלײצן;און,1
העלפֿער;איך,1
סבֿא,2
געאַכט,3
ליב;דרום,1
דיר;פֿון,1
אַהער!און,1
צוריקהאַלטן!ברענג,1
"אױערן.
",1
אומות;װער,1
פֿאַרױסגעזענס,1
הערן?זאָלן,1
דאָס;פֿאַר,1
געשאַפֿן,5
האַנט;איך,1
ישׂראלפֿון,7
"קיניג.
",2
געצאַנקט,1
אױסגעלאָשן,2
אַמאָליקע,4
באַרטראַכטן,1
נײַס;אַצונד,1
ניט?יאָ,1
אױסדערװײלטס,1
געערלעכט;איך,1
געזעט;נײַערט,1
אױסדײַנע,1
פֿירשפּרעכער,3
"לעסטערונג.
",1
באַשאַפֿער,1
פֿורעמער,6
דיךזאָלסט,1
ישוּרון,1
טריקעניש;איך,1
יהוה;און,2
אױפֿשברײַבן,1
״צו,1
יהוה״,1
"טיטלען.
",1
צבֿאותאיך,1
פֿאַרױסרופֿן,1
–זאָל,5
–פֿון,6
פֿאָלק?און,1
געשעןזאָלן,1
פֿאָרכטן;פֿאַר,1
אָןהאָב,1
באַשיץ,3
"װיסן?
",1
ניט;און,2
ניט;דרום,1
פֿורעמט,6
נוצט,4
ניט!,3
מײַנסטערס–,1
מענטשן;זאָלן,1
אײַזנשמיד,1
[מאַכט],1
פֿורעמען,1
אָרעם;אױך,1
האָלצמײַנסטער,2
שנור;ער,1
צײכנט,2
שטיפֿט,1
הובלען,1
האַרטדעמב,1
װאַלד;ער,1
פֿיכטבױם,1
ברענען;און,1
הײצט,1
ברױט;דערצו,1
זיך;מאַכט,1
–בראָט,1
זעטיקט,6
אַה!מיר,1
שפּיר,2
דערפֿוןמאַכט,1
געץ;קניט,1
ראַטעװע,1
איבערלײגט,2
זאָגןטײל,1
געגעסן;און,1
דערפֿוןזאָל,1
מאַכן?צו,1
שײַט,5
קניִען?,1
פֿאַרנאַרט,2
ניטפֿאַר,1
ביסטו;איך,1
מיר;ישׂראל,1
כמאַרע,1
זינד;קער,1
"אױסגעלײזט.
",1
אױפֿגעטאָן;שאַלט,1
אים;װאָרום,5
מוטערלײַבאיך,1
זעלבערט,1
ליגנערס,1
צעדולט;װאָס,1
אױס;װאָס,1
חורבֿות,18
אױפֿריכטן,6
אױסטריקענען,3
כּוֹרֶשן,3
מלכים;צו,1
אױסגלײַכן;קופּערנע,1
פֿאַרבאָרגענישן,8
באַטיטלט,1
פֿאַראַן;איך,1
זוןאון,1
מיר;איך,2
באַשאַפֿט,3
בײז;איך,1
טריפֿט,1
גערעכטיקײט;זאָל,1
באַגלײַך;איך,1
שערבל,2
שערבלעך,2
ערד!װעט,1
טוסטו?אָדער,1
הענט?,3
פֿאָטערנאָך,1
מאַכסטו,7
געבערן?און,1
פֿרױנאָך,1
"װײען?
",1
באַשעפֿערפֿרעגט,1
באַשאַפֿן;איך,1
הימעלן,1
אױסגלײַכן;ער,1
געזאָגטדי,1
סבֿאים,1
װוּקסיקע,1
װערן;הינטער,1
דיר;בעטן,1
דירנאָר,1
ניטאָ;ניט,1
אײנעםאַלע,1
גאָטאַן,1
הילף;איר,1
"אײביקאײביקײטן.
",1
געמאַכט;ער,1
געפֿורעמטאיך,1
פֿינצטערלאַנד;איך,1
יעקבֿאין,1
מיך;איך,1
פֿעלקער;אָן,1
פֿאַרשטאַנד,5
האָלצגעשניץ,1
אײנעםװער,1
אָנגעזאָגט?פֿאַר,1
העלפֿער;ניטאָ,1
מיראַ,1
–איז,1
שטאַרקײט;צו,1
שעמעןאַלע,1
רימעןדער,1
בֵל,1
נבֿוֹ;זײערע,1
לאַסטפֿי;די,1
אומטראָגן,1
אײנעם;זײ,2
געפּעסטעטע,1
געטראָגענע,1
געבערמוטער,2
טראָגן;איך,1
גלײַכשטעלן,1
פֿאַרגלײַכן,2
װעגט,2
װאָגשטאַנג;װאָס,1
דינגט,1
אָרט;אַפֿילו,1
מינטערט,1
אָןאַז,1
נישטאָ,1
געשען;איך,1
באַראָט;יאָ,1
שטאַרקהאַרציקע,2
דערנען,1
זאַמען;און,1
ישועהפֿאַר,1
"צירונג.

",1
שטױביונגפֿרױ,1
בָבֿל;זיץ,1
כַּשׂדים;װאָרום,1
רופֿןאײדעלע,1
זשאָרנע,1
מעל;דעק,1
שלעפּ,2
היפֿט,1
שאַנד;נקמה,1
רופֿןהאַרינטע,1
האַנט;האָסטו,1
געשענקט,1
געזאָגטאױף,3
זײַן;אַזױ,1
װױלטאָגערין,1
האַרצןאיך,3
דיראין,3
טאָגבלײַבן,1
אלמנהשאַפֿט;אין,1
כּישופֿן,4
שפּרוכן,2
ניט;דײַן,1
פֿאַרפֿירט;און,1
בײזװאָס,2
אָפּצושפּרעכן,1
בראָךװאָס,1
אָן;אפֿשר,1
אָנשרעקן,1
עצות;זאָלן,1
הימלקוקער,1
שטערנזעער,5
פֿאַרױסזאָגער,1
העלפֿןפֿון,1
זײַןפֿון,1
פֿלאַם;ניט,1
װאַרעמען,1
זײ;די,1
געהאַנדלט,2
װאַנדערן,10
"ניט.

",1
אַרױס;װאָס,1
–ניט,1
לענען,3
הערן;פּלוצים,1
הערן;כּדי,1
צוגעבן;איך,1
נײַסן,1
פֿאַרבאָרגנס,3
געהערט;כּדי,1
מאָל;װאָרום,1
צאַמען,3
שמעלצאױװן,5
טאָן;װאָרום,1
װערן?און,2
גערופֿענעראיך,1
הימלען;איך,1
הערטװער,1
דאָזיקע?דער,1
צופֿון,1
געשעט,14
דערבײַ;און,1
אינדן,13
קערנער;ניט,1
פֿאַרטיליקטװאָלט,1
געזאַנג;זאָגט,1
פֿאַנאַנדערביז,1
ערד;זאָגט,1
אױסגעלײזטיעקבֿ,1
געדאָרשטװען,1
װיסטענישן,9
געפֿירט;װאַסער,1
פֿעלדזהאָט,1
זײ;יאָ,1
"געפֿלאָסן.
",1
"רשָעים.

",2
שאַרפֿע,5
באַהאַלטן;און,1
בלאַנקער,1
רים,1
פֿאַרלענדט;אָבער,1
–דער,7
טראַכטפֿאַר,1
–אומצוקערן,1
אים;און,3
געזאָגטקנאַפּ,1
–אױפֿצוריכטן,1
שטאַמען,1
אומצוקערן;נאָר,1
פֿאַרומװערדיקטן,1
געװעלטיקערמלכים,1
אױפֿצוריכטן,2
נַחלות,1
פֿאַרװיסטע,9
אַרױס!צו,1
אײַך!בײַ,1
דאָרשטן,3
דערבאַרימער,3
די-אָ,1
"סינים.
",1
ברוסטקינד,2
לײַב?אַפֿילו,1
קינדער;דײַנע,1
צעשטערער,2
פֿאַרװיסטערװעלן,1
זעזײ,2
כּלה,8
צעשטערטע,2
–פֿאַר,5
אױערןדײַנע,1
אָנגעװאָרענע,1
קינדערענג,1
האַרצןװער,1
געבאָרן?איך,1
עלנד,2
פֿאַרװאָגעלט;און,1
אױפֿגעצױגן?זע,1
"געװען?
",1
האַרזע,15
שׂרָרותטעס,1
אַמען;מיטן,1
לעקן;און,1
זיגער,2
אַנטרונען?,1
יהוהאַפֿילו,1
קריגער,4
טרױבנזאַפֿט,3
שיכּורן;און,1
"יעקבֿ.

",1
געזאָגטװוּ,1
אַװעקגעשיקט?אָדער,1
אים?זעט,1
זינדזײַט,1
פֿאַרברעכןאיז,1
געװען?גערופֿן,1
געענטפֿערט?איז,1
זײַן?זעט,1
מדבר;זײערע,1
שװאַרצקײט,2
געגעבןאַ,2
געלערנטע,4
װאָרט;ער,1
פֿליקער;איך,1
פּניםפֿון,1
שאַנדן,2
פֿאַרשעמט;דרום,1
קיזל,1
בִיוש,5
גערעכטגעבער;װער,1
לאָדן,2
מיר?לאָמיר,1
באַנאַנד;װער,1
בַעַל-דין?זאָל,1
העלפֿן;װער,1
מאַכן?זע,1
צעפֿאַלן,2
מאָיל,7
קנעכט?װאָס,1
געהאַט?זאָל,1
פֿונקען,3
–גײט,1
אָנגעצונדן!פֿון,1
"ליגן.

",1
גאָטקוקט,1
ברונעמגרוב,1
אױסגעגראָבן,1
געבאָרן;הגם,1
"חורבֿות;
",1
פֿעלקער;די,1
אומגעציפֿער,2
שטאַרבן;אָבער,1
האַרצןאיר,1
לעסטערונגען,5
גאָט;דערװעק,1
רַהַבֿ,5
שלאַנג?ביסטו,1
גרױסן;װאָס,1
אַריבערצוגײן?,1
"זיפֿצעניש.
",1
טרײסטער;װער,1
האָבןפֿאַר,1
געאַנגסט,6
טאָגפֿאַרן,1
אומצוברענגען;אָבער,1
דריקער?,1
געבױגענער,1
גרונפֿעסטן,1
האַנטדעם,2
כָּוס,19
גרימצאָרן;דעם,1
אױסגעזױגן,1
–װער,2
באַקלאָגן?פֿאַרװיסטונג,1
–װי,1
טרײסטן?,2
געחלשטע,2
